n,plugin,get_time,activation_time,mode
889,simple-lightbox,0.3228108882904053,0.8578896522521973,default
890,simple-local-avatars,0.03477954864501953,0.8525283336639404,modified
891,simple-login-lockdown,0.019103288650512695,1.0340056419372559,modified
892,simple-login-log,0.027899742126464844,2.170567274093628,modified
893,simple-maintenance-mode,0.031018495559692383,0.7243201732635498,modified
894,simple-map,0.055747032165527344,0.9268207550048828,default
895,simple-membership,0.16774249076843262,8.028613328933716,default
896,simple-page-ordering,0.028695344924926758,0.7245006561279297,modified
897,simple-page-sidebars,0.18667006492614746,0.7101507186889648,modified
898,simple-share-buttons-adder,0.16441798210144043,1.5890908241271973,default
899,simple-sitemap,0.027645349502563477,1.0096642971038818,modified
900,simple-social-buttons,0.016280651092529297,1.1319332122802734,default
901,simple-social-icons,0.155867338180542,0.7263007164001465,default
902,simple-tags,0.37934136390686035,1.4737582206726074,modified
903,simple-twitter-tweets,0.15680861473083496,0.8051793575286865,default
904,simple-wp-sitemap,0.01764702796936035,1.0329577922821045,modified
905,simply-exclude,0.05730319023132324,0.9039795398712158,modified
906,simply-show-ids,0.03006887435913086,0.804023027420044,modified
907,single-post-template,0.14261317253112793,0.8767273426055908,modified
908,site-is-offline-plugin,0.2159285545349121,0.8263652324676514,modified
909,siteguard,0.03216147422790527,7.320830583572388,default
910,sitemap,0.021065711975097656,0.7993783950805664,default
911,siteorigin-panels,0.5342574119567871,1.0287184715270996,modified
912,slide-anything,0.0313723087310791,25.70023465156555,modified
913,slider,0.15846014022827148,5.16058874130249,default
914,slider-image,0.5299882888793945,23.037168979644775,modified
915,slider-wd,0.3821902275085449,5.6628429889678955,default
916,slideshow-gallery,0.4061009883880615,0.8546717166900635,default
917,slideshow-jquery-image-gallery,0.15208816528320312,0.7664167881011963,modified
918,smart-slider-2,0.2838268280029297,0.7272422313690186,default
919,smart-slider-3,0.27112388610839844,18.964150428771973,default
920,smart-youtube,0.1668081283569336,1.029343605041504,modified
921,smk-sidebar-generator,0.02726292610168457,1.228529691696167,modified
922,smooth-scroll-up,0.033521413803100586,0.9932959079742432,default
923,smooth-slider,0.15307068824768066,7.385514736175537,default
924,smtp-mailer,0.030405759811401367,0.7219967842102051,modified
925,snazzy-maps,0.03408503532409668,0.7494804859161377,modified
926,sns-count-cache,0.1646590232849121,14.97584581375122,modified
927,so-css,0.024378538131713867,0.7840816974639893,modified
928,so-widgets-bundle,0.8353221416473389,0.7796270847320557,modified
929,sociable,0.026917219161987305,1.1168603897094727,default
930,social-count-plus,0.19790863990783691,0.843926191329956,modified
931,social-icons,0.15808987617492676,0.8277554512023926,default
932,social-icons-widget-by-wpzoom,0.14350056648254395,0.7298784255981445,default
933,social-locker,0.17844271659851074,2.338038921356201,default
934,social-media-builder,0.15410327911376953,1.7997770309448242,modified
935,social-media-feather,0.9091567993164062,0.7501437664031982,default
936,social-media-icons-widget,0.14879083633422852,0.7677326202392578,default
937,social-media-widget,0.13138175010681152,0.8644821643829346,default
938,social-networks-auto-poster-facebook-twitter-g,1.4046263694763184,0.8760676383972168,default
939,social-polls-by-opinionstage,0.3998904228210449,0.8638031482696533,default
940,social-pug,0.02768540382385254,1.1262578964233398,default
941,social-share-buttons-by-supsystic,0.5808436870574951,7.879065752029419,modified
942,social-sharing-toolkit,0.28789639472961426,0.8774747848510742,default
943,social-warfare,0.2414264678955078,0.7472569942474365,default
944,soliloquy-lite,0.030314207077026367,0.836698055267334,modified
945,soundcloud-is-gold,0.15352582931518555,0.9516675472259521,modified
946,soundcloud-shortcode,0.029805421829223633,0.7010424137115479,modified
947,soundy-background-music,0.03367447853088379,5.839929819107056,default
948,sp-news-and-widget,0.39975476264953613,0.745380163192749,default
949,spacer,0.027652263641357422,0.8104298114776611,modified
950,spam-free-wordpress,0.03139209747314453,1.302067518234253,modified
951,speed-booster-pack,0.021173477172851562,1.8962090015411377,default
952,spider-event-calendar,0.3107743263244629,3.929412603378296,default
953,spiderblocker,0.027329683303833008,0.6440801620483398,modified
954,sportspress,1.6622450351715088,85.27166485786438,default
955,sqlite-integration,0.03365278244018555,0.84566330909729,modified
956,squirrly-seo,0.0676264762878418,0.704108715057373,default
957,ssh-sftp-updater-support,0.04778289794921875,0.8380579948425293,modified
958,ssl-insecure-content-fixer,0.02933216094970703,0.6866743564605713,modified
959,starbox,0.03403592109680176,0.9266836643218994,modified
960,statify,0.39253926277160645,2.310147762298584,modified
961,stealth-login-page,0.2586977481842041,0.8051197528839111,modified
962,sticky-menu-or-anything-on-scroll,0.02625441551208496,0.8616359233856201,default
963,stop-spammer-registrations-plugin,0.3331315517425537,0.965045690536499,modified
964,stop-user-enumeration,1.3527107238769531,3.7159664630889893,default
965,stops-core-theme-and-plugin-updates,0.03074359893798828,0.7971980571746826,modified
966,store-locator-le,10.394128799438477,0.987316370010376,default
967,storefront-product-pagination,0.03139090538024902,1.1356775760650635,modified
968,storefront-product-sharing,0.01885199546813965,0.9740285873413086,modified
969,storefront-sticky-add-to-cart,0.020097732543945312,0.9390473365783691,default
970,stream,0.17665958404541016,12.046606540679932,default
971,string-locator,0.030733585357666016,1.2909624576568604,modified
972,strong-testimonials,0.18078398704528809,2.1658031940460205,default
973,styles,0.02665567398071289,0.7711670398712158,default
974,subscribe-to-comments,0.02781963348388672,1.0995900630950928,modified
975,subscribe-to-comments-reloaded,0.03249859809875488,15.77348256111145,default
976,subscribe2,0.22044897079467773,4.7386088371276855,modified
977,sucuri-scanner,0.27481961250305176,0.9312667846679688,default
978,sumome,0.03298354148864746,0.9642839431762695,default
979,super-rss-reader,0.1574573516845703,0.6954452991485596,default
980,super-simple-google-analytics,0.03218817710876465,0.9327726364135742,default
981,super-socializer,0.864330530166626,1.751446008682251,default
982,svg-support,0.027838468551635742,0.9596073627471924,modified
983,svg-vector-icon-plugin,0.028028011322021484,0.8345949649810791,default
984,sydney-toolbox,0.03189730644226074,0.7037794589996338,modified
985,syntaxhighlighter,0.029273033142089844,0.7219719886779785,default
986,tabby-responsive-tabs,0.03400158882141113,0.7658190727233887,modified
987,table-maker,0.03064584732055664,2.1076009273529053,default
988,table-of-contents-plus,0.15183687210083008,0.7078635692596436,default
989,tablepress,0.031297922134399414,0.8560025691986084,modified
990,tac,0.031409502029418945,0.8507094383239746,modified
991,tag-pages,0.12830066680908203,0.8326425552368164,modified
992,tawkto-live-chat,0.029436826705932617,1.268198013305664,modified
993,taxonomy-images,0.03167724609375,0.932180643081665,default
994,taxonomy-metadata,0.03537297248840332,5.622520446777344,modified
995,taxonomy-terms-order,0.03419685363769531,0.7639214992523193,modified
996,team-members,0.15181779861450195,0.8719313144683838,default
997,templatesnext-toolkit,0.6996915340423584,0.9262716770172119,default
998,term-management-tools,0.17582917213439941,0.9165923595428467,modified
999,testimonial-rotator,0.7086372375488281,1.512683391571045,default
1000,testimonials-by-woothemes,0.14128470420837402,1.3425636291503906,modified
1001,testimonials-widget,0.7240161895751953,1.4366662502288818,default
1002,the-events-calendar,28.878673315048218,0.9947042465209961,default
1003,the-events-calendar-shortcode,0.0316312313079834,0.7685585021972656,modified
1004,theme-check,0.032485246658325195,0.8239221572875977,modified
1005,theme-junkie-custom-css,0.031556129455566406,0.9419243335723877,modified
1006,theme-my-login,0.15490078926086426,0.7511482238769531,default
1007,theme-test-drive,0.06733584403991699,0.7903478145599365,modified
1008,themegrill-demo-importer,0.028439760208129883,1.329756259918213,modified
1009,themeisle-companion,0.1697242259979248,0.8679904937744141,modified
1010,throws-spam-away,0.0317072868347168,0.8106098175048828,modified
1011,tidio-live-chat,1.4019615650177002,0.7517282962799072,default
1012,tiled-gallery-carousel-without-jetpack,0.03260040283203125,0.7646706104278564,modified
1013,timber-library,0.11655402183532715,0.8964076042175293,modified
1014,timthumb-vulnerability-scanner,0.03307461738586426,1.1757135391235352,modified
1015,tiny-compress-images,0.03328847885131836,0.7660641670227051,modified
1016,tinymce-advanced,0.03380084037780762,1.1024196147918701,modified
1017,tinymce-templates,0.03127264976501465,0.774533748626709,modified
1018,title-remover,0.2615523338317871,0.7758302688598633,modified
1019,to-top,0.030965566635131836,0.9544453620910645,default
1020,toggle-the-title,0.029475688934326172,1.1895277500152588,modified
1021,top-10,0.2724311351776123,3.2308108806610107,modified
1022,tracking-code-manager,0.2734856605529785,1.5971307754516602,modified
1023,transposh-translation-filter-for-wordpress,0.3239867687225342,3.927386999130249,modified
1024,tubepress,0.025081396102905273,1.57155179977417,modified
1025,tumblr-importer,0.5772082805633545,1.026318073272705,modified
1026,tweet-old-post,0.03670549392700195,0.9976944923400879,modified
1027,twitter,1.4721598625183105,0.8428456783294678,default
1028,twitter-facebook-google-plusone-share,0.02494668960571289,0.8840532302856445,default
1029,twitter-tools,0.16683006286621094,0.8487427234649658,modified
1030,twitter-tweets,0.17552566528320312,1.0550031661987305,modified
1031,twitter-widget-pro,0.18286561965942383,0.7286591529846191,modified
1032,typekit-fonts-for-wordpress,0.02896571159362793,0.8637051582336426,default
1033,typepad-emoji-for-tinymce,0.4314124584197998,1.1250195503234863,modified
1034,types,0.6428563594818115,1.0956106185913086,modified
1035,uber-login-logo,0.3023796081542969,0.8932418823242188,modified
1036,udinra-all-image-sitemap,0.024237394332885742,1.0643501281738281,modified
1037,uji-countdown,0.4018681049346924,6.243436574935913,modified
1038,uk-cookie-consent,0.031374454498291016,2.2915422916412354,default
1039,ultimate-category-excluder,0.17080187797546387,0.9030969142913818,modified
1040,ultimate-coming-soon-page,0.03270220756530762,0.9883182048797607,modified
1041,ultimate-faqs,1.2072319984436035,9.569743871688843,default
1042,ultimate-form-builder-lite,0.03739809989929199,4.116988658905029,default
1043,ultimate-google-analytics,0.03325033187866211,4.484925031661987,default
1044,ultimate-maintenance-mode,0.10319113731384277,1.3167667388916016,modified
1045,ultimate-member,3.358424186706543,1.0188782215118408,default
1046,ultimate-posts-widget,0.029846906661987305,0.8389091491699219,default
1047,ultimate-responsive-image-slider,0.026938438415527344,1.496969223022461,default
1048,ultimate-social-media-icons,0.02253890037536621,0.9926121234893799,modified
1049,ultimate-social-media-plus,0.02882075309753418,6.659494400024414,modified
1050,ultimate-tag-cloud-widget,0.18771982192993164,0.7140576839447021,modified
1051,ultimate-tinymce,0.04501509666442871,1.4920628070831299,modified
1052,under-construction-page,0.03240180015563965,1.435173749923706,modified
1053,under-construction-wp,0.20717477798461914,0.9861130714416504,modified
1054,underconstruction,0.03131508827209473,1.3002150058746338,modified
1055,unite-gallery-lite,0.2051372528076172,0.7568364143371582,modified
1056,unyson,0.04528355598449707,0.9927005767822266,modified
1057,update-control,0.030740737915039062,0.7478089332580566,modified
1058,updraftplus,0.027231931686401367,0.8824987411499023,modified
1059,upload-max-file-size,0.03337359428405762,0.9008615016937256,modified
1060,uptolike-share,0.18178009986877441,1.2876152992248535,modified
1061,usc-e-shop,8.738733768463135,16.89022207260132,default
1062,use-any-font,0.78969407081604,1.509535312652588,default
1063,use-google-libraries,3.4098451137542725,0.8987083435058594,default
1064,user-access-manager,0.14469456672668457,5.165410995483398,default
1065,user-avatar,0.033382415771484375,1.0050315856933594,modified
1066,user-photo,0.03135800361633301,2.2301294803619385,modified
1067,user-role-editor,0.40761566162109375,3.0337679386138916,modified
1068,user-submitted-posts,0.15809273719787598,0.9229097366333008,default
1069,user-switching,0.02900862693786621,1.0361199378967285,modified
1070,username-changer,0.1823728084564209,0.7994682788848877,modified
1071,vanilla-pdf-embed,0.033219337463378906,1.2100152969360352,modified
1072,varnish-http-purge,0.029868602752685547,0.7382504940032959,modified
1073,vaultpress,0.0361933708190918,5.139824867248535,modified
1074,velvet-blues-update-urls,0.030480146408081055,0.7434425354003906,modified
1075,verify-google-webmaster-tools,0.030020952224731445,0.8880200386047363,default
1076,video-embed-thumbnail-generator,0.03316187858581543,8.093339681625366,default
1077,video-sidebar-widgets,0.8075623512268066,1.085381269454956,modified
1078,video-thumbnails,0.2120809555053711,1.0876929759979248,modified
1079,videojs-html5-video-player-for-wordpress,0.03132486343383789,1.0326406955718994,default
1080,virtue-toolkit,0.5427002906799316,1.3075740337371826,modified
1081,visitor-maps,1.0261411666870117,9.65147590637207,default
1082,visitors-traffic-real-time-statistics,0.049481868743896484,4.358236074447632,modified
1083,visual-form-builder,5.124551057815552,0.8217887878417969,default
1084,visualizer,0.19399023056030273,0.7490942478179932,default
1085,vk-all-in-one-expansion-unit,3.237109422683716,1.0438153743743896,default
1086,vslider,0.2988297939300537,4.4188621044158936,default
1087,w3-total-cache,0.04273867607116699,1.0340595245361328,default
1088,wassup,2.9657351970672607,9.2887544631958,default
1089,wc-gallery,0.037813663482666016,0.8063058853149414,default
1090,wc-shortcodes,1.280472755432129,0.8375241756439209,default
1091,wc-vendors,1.838010549545288,1.1813788414001465,modified
1092,wck-custom-fields-and-custom-post-types-creator,0.2088484764099121,0.8066842555999756,modified
1093,wd-facebook-feed,0.6210992336273193,16.65864109992981,default
1094,wd-google-analytics,0.1116940975189209,1.957326889038086,modified
1095,wd-google-maps,0.19440984725952148,0.9216430187225342,default
1096,wd-instagram-feed,0.21499395370483398,7.270944118499756,modified
1097,weaverx-theme-support,0.03447866439819336,0.799919843673706,modified
1098,website-monetization-by-magenet,0.06752347946166992,1.4540185928344727,default
1099,welcome-email-editor,0.29704833030700684,0.8567914962768555,modified
1100,wf-cookie-consent,0.030539512634277344,0.7317166328430176,default
1101,what-the-file,0.0299835205078125,0.9942617416381836,modified
1102,whats-new-genarator,0.03387451171875,0.8931193351745605,default
1103,white-label-cms,0.027763843536376953,0.950998067855835,modified
1104,widget-context,0.034781455993652344,0.8287155628204346,modified
1105,widget-css-classes,0.030202388763427734,1.1214332580566406,default
1106,widget-importer-exporter,0.03250479698181152,0.8715822696685791,modified
1107,widget-logic,0.028910160064697266,0.8848938941955566,modified
1108,widget-options,0.033815622329711914,0.8879525661468506,default
1109,widget-settings-importexport,0.029666423797607422,0.7382822036743164,modified
1110,widget-shortcode,0.02966022491455078,0.8213410377502441,modified
1111,widgetize-pages-light,2.5789055824279785,0.7554757595062256,default
1112,widgets-for-siteorigin,0.033043861389160156,0.8938577175140381,default
1113,widgets-on-pages,0.7683618068695068,5.878690958023071,modified
1114,wk-google-analytics,0.06351184844970703,0.9705691337585449,default
1115,wonderm00ns-simple-facebook-open-graph-tags,0.627685546875,1.1925668716430664,default
1116,woo-checkout-field-editor-pro,0.028981685638427734,0.7258453369140625,modified
1117,woocommerce,7.056208848953247,94.31425094604492,default
1118,woocommerce-advanced-free-shipping,0.2510061264038086,0.9748706817626953,modified
1119,woocommerce-all-in-one-seo-pack,0.0255587100982666,0.7819375991821289,modified
1120,woocommerce-bulk-discount,0.03678131103515625,0.7978053092956543,modified
1121,woocommerce-cart-tab,0.3694643974304199,1.091785192489624,modified
1122,woocommerce-colors,0.0819401741027832,1.1393604278564453,modified
1123,woocommerce-correios,0.031013011932373047,1.0990915298461914,modified
1124,woocommerce-csvimport,0.06585168838500977,3.418659210205078,modified
1125,woocommerce-currency-switcher,1.111600399017334,7.9913177490234375,default
1126,woocommerce-customizer,0.03268241882324219,0.8105800151824951,modified
1127,woocommerce-delivery-notes,0.20106744766235352,0.7822542190551758,modified
1128,woocommerce-direct-checkout,0.030022859573364258,0.7379043102264404,modified
1129,woocommerce-exporter,0.03515768051147461,0.9088373184204102,modified
1130,woocommerce-extra-checkout-fields-for-brazil,0.03253316879272461,0.89312744140625,modified
1131,woocommerce-gateway-paypal-express-checkout,0.4941556453704834,1.347961664199829,modified
1132,woocommerce-gateway-paypal-powered-by-braintree,0.04669022560119629,0.9995429515838623,modified
1133,woocommerce-gateway-stripe,0.024880647659301758,1.0108423233032227,modified
1134,woocommerce-germanized,0.557091236114502,0.9820809364318848,modified
1135,woocommerce-google-analytics-integration,0.03048086166381836,1.1332793235778809,modified
1136,woocommerce-grid-list-toggle,0.032506704330444336,0.7344434261322021,modified
1137,woocommerce-jetpack,0.06406354904174805,0.9085819721221924,modified
1138,woocommerce-mailchimp,0.0347285270690918,3.382551670074463,modified
1139,woocommerce-menu-bar-cart,0.031163454055786133,0.7436573505401611,default
1140,woocommerce-multilingual,1.1812629699707031,0.9153811931610107,default
1141,woocommerce-pagseguro,0.03190112113952637,0.7155647277832031,modified
1142,woocommerce-pdf-invoices,0.12132692337036133,1.2879223823547363,modified
1143,woocommerce-pdf-invoices-packing-slips,0.03209662437438965,0.7439346313476562,modified
1144,woocommerce-product-archive-customiser,0.0315248966217041,1.0251338481903076,modified
1145,woocommerce-products-filter,0.204345703125,0.8169574737548828,default
1146,woocommerce-products-per-page,0.029632091522216797,0.8762781620025635,modified
1147,woocommerce-qtranslate-x,0.030858516693115234,1.0926868915557861,modified
1148,woocommerce-quantity-increment,0.03266119956970215,1.0874247550964355,modified
1149,woocommerce-sequential-order-numbers,0.03331279754638672,0.7335138320922852,modified
1150,woocommerce-services,0.031981706619262695,1.0919561386108398,modified
1151,woocommerce-shortcodes,0.029674291610717773,1.2139708995819092,modified
1152,woocommerce-social-media-share-buttons,0.03188300132751465,3.2645771503448486,default
1153,woocommerce-table-rate-shipping,0.027215242385864258,1.2589294910430908,modified
1154,woocommerce-xml-csv-product-import,0.5701644420623779,2.162402629852295,modified
1155,woosidebars,0.038785457611083984,1.330702781677246,modified
1156,wordfence,0.2957632541656494,186.40132975578308,default
1157,wordpress-23-related-posts-plugin,40.25088405609131,7.6342198848724365,default
1158,wordpress-access-control,0.6494014263153076,0.7752315998077393,modified
1159,wordpress-backup-to-dropbox,0.3172626495361328,7.867940902709961,modified
1160,wordpress-database-reset,0.0310213565826416,1.0942010879516602,modified
1161,wordpress-easy-paypal-payment-or-donation-accept-plugin,0.033097267150878906,4.2074973583221436,default
1162,wordpress-https,0.06203866004943848,4.935421466827393,default
1163,wordpress-importer,0.035894155502319336,0.8578734397888184,modified
1164,wordpress-mobile-pack,0.3932323455810547,1.0038166046142578,modified
1165,wordpress-php-info,0.032808542251586914,0.88800048828125,modified
1166,wordpress-ping-optimizer,0.14644098281860352,2.4609055519104004,modified
1167,wordpress-plugin-for-simple-google-adsense-insertion,0.06718611717224121,0.7906475067138672,modified
1168,wordpress-popular-posts,1.9544289112091064,6.204017400741577,default
1169,wordpress-popup,1.0385780334472656,7.022712707519531,default
1170,wordpress-reset,0.03166389465332031,0.8761582374572754,modified
1171,wordpress-seo,0.29576945304870605,8.324571132659912,default
1172,wordpress-simple-paypal-shopping-cart,0.18273234367370605,3.3200294971466064,default
1173,wordpress-social-login,0.03827857971191406,10.774114847183228,default
1174,wordpress-social-ring,0.34055447578430176,1.2516329288482666,default
1175,wordpress-video-plugin,0.0321958065032959,0.7703652381896973,modified
1176,worker,0.338360071182251,3.426624298095703,modified
1177,wowslider,0.036420345306396484,0.74265456199646,default
1178,wp-accessibility,0.17891740798950195,3.3998875617980957,default
1179,wp-add-custom-css,0.032231807708740234,1.1095271110534668,modified
1180,wp-admin-ui-customize,0.03962206840515137,0.7441117763519287,modified
1181,wp-all-export,0.038236141204833984,3.430814743041992,modified
1182,wp-all-import,0.03975200653076172,5.669485092163086,modified
1183,wp-author-date-and-meta-remover,0.03093576431274414,0.7221267223358154,default
1184,wp-backitup,0.03339552879333496,5.355683326721191,modified
1185,wp-ban,0.03251767158508301,2.022278308868408,modified
1186,wp-better-emails,0.03154587745666504,1.1591551303863525,modified
1187,wp-cerber,0.5121397972106934,25.45327639579773,modified
1188,wp-change-default-email,10.592371702194214,2.090994358062744,modified
1189,wp-clean-up,0.034418582916259766,0.7249138355255127,modified
1190,wp-clone-by-wp-academy,0.03483939170837402,0.803765058517456,modified
1191,wp-construction-mode,0.029835939407348633,1.0504560470581055,default
1192,wp-content-copy-protection,0.03320622444152832,1.1232688426971436,default
1193,wp-content-copy-protector,0.03999018669128418,0.7361483573913574,default
1194,wp-copyprotect,0.03250241279602051,0.8015360832214355,modified
1195,wp-copyright-protection,0.03149247169494629,0.7461457252502441,default
1196,wp-crontrol,0.029783248901367188,0.8990061283111572,modified
1197,wp-custom-widget-area,0.03535032272338867,2.1067075729370117,modified
1198,wp-customer-reviews,0.036016225814819336,0.8814833164215088,default
1199,wp-cycle,0.029063940048217773,0.7366724014282227,default
1200,wp-database-backup,0.0389406681060791,1.345491647720337,modified
1201,wp-db-backup,0.03410220146179199,0.8496184349060059,modified
1202,wp-dbmanager,0.0319523811340332,1.1888372898101807,modified
1203,wp-e-commerce,4.418113470077515,19.18698787689209,default
1204,wp-edit,0.03909707069396973,1.8022053241729736,modified
1205,wp-editor,0.19730401039123535,5.378463983535767,modified
1206,wp-editor-widget,0.16846370697021484,0.8064439296722412,modified
1207,wp-email-login,0.03337407112121582,0.7775914669036865,modified
1208,wp-embed-facebook,0.5197994709014893,2.3715758323669434,default
1209,wp-external-links,0.07011866569519043,1.632613182067871,default
1210,wp-facebook-open-graph-protocol,0.039580583572387695,0.8841762542724609,default
1211,wp-fail2ban,0.03373003005981445,0.7419736385345459,modified
1212,wp-fastest-cache,0.03667569160461426,1.0091173648834229,modified
1213,wp-favorite-posts,0.03329205513000488,0.9076962471008301,default
1214,wp-featherlight,0.033531904220581055,0.7526826858520508,default
1215,wp-file-manager,0.035344600677490234,0.7984271049499512,modified
1216,wp-file-upload,2.956631898880005,0.8075225353240967,default
1217,wp-flexible-map,0.03258466720581055,0.7480547428131104,default
1218,wp-gallery-custom-links,0.03481030464172363,1.098853588104248,default
1219,wp-google-analytics,0.03579354286193848,0.8040187358856201,default
1220,wp-google-fonts,0.03468918800354004,1.3268299102783203,modified
1221,wp-google-map-plugin,0.9187004566192627,5.183232307434082,default
1222,wp-google-maps,0.3311576843261719,7.140477180480957,default
1223,wp-hide-post,1.641716718673706,0.9853134155273438,default
1224,wp-htaccess-control,0.03478407859802246,0.8655738830566406,modified
1225,wp-htaccess-editor,0.026485919952392578,0.7405805587768555,modified
1226,wp-hyper-response,0.03222990036010742,0.7759723663330078,modified
1227,wp-insert,1.2213640213012695,0.8174571990966797,modified
1228,wp-instagram-widget,0.16155028343200684,0.7683579921722412,modified
1229,wp-jalali,0.29750823974609375,1.1624133586883545,default
1230,wp-job-manager,0.5278441905975342,10.27876901626587,default
1231,wp-job-manager-contact-listing,0.06072044372558594,0.7164950370788574,modified
1232,wp-job-manager-locations,0.02911686897277832,0.7709171772003174,modified
1233,wp-jquery-lightbox,0.04122114181518555,0.762732744216919,default
1234,wp-less,0.17068743705749512,0.9109530448913574,modified
1235,wp-lightbox-2,0.03713631629943848,0.7896935939788818,default
1236,wp-limit-login-attempts,0.034191131591796875,2.1164581775665283,modified
1237,wp-link-status,0.02259516716003418,0.7765135765075684,modified
1238,wp-live-chat-support,0.8292536735534668,4.831364631652832,default
1239,wp-mail-bank,0.6541731357574463,3.057447671890259,modified
1240,wp-mail-logging,1.6279261112213135,4.89046049118042,modified
1241,wp-mail-smtp,0.0299985408782959,3.5442328453063965,modified
1242,wp-maintenance,0.31827569007873535,1.420011281967163,modified
1243,wp-maintenance-mode,0.036861419677734375,2.1656334400177,modified
1244,wp-math-captcha,0.02914118766784668,1.0101048946380615,default
1245,wp-media-library-categories,0.036690711975097656,0.807607889175415,modified
1246,wp-members,0.40468478202819824,3.2203550338745117,default
1247,wp-memory-usage,0.03021979331970215,0.7324028015136719,modified
1248,wp-meta-and-date-remover,0.030867338180541992,1.9913575649261475,default
1249,wp-meta-seo,0.05341172218322754,2.040961742401123,default
1250,wp-migrate-db,0.03243446350097656,0.8961310386657715,modified
1251,wp-minify,0.03694748878479004,0.7481348514556885,default
1252,wp-mobile-detect,0.0325932502746582,0.7598586082458496,modified
1253,wp-multibyte-patch,0.032852888107299805,0.999802827835083,modified
1254,wp-native-dashboard,0.03336048126220703,0.8706271648406982,modified
1255,wp-nested-pages,0.037392616271972656,0.8457796573638916,modified
1256,wp-noexternallinks,0.04745340347290039,2.5728096961975098,default
1257,wp-optimize,0.39255666732788086,2.3826804161071777,modified
1258,wp-page-numbers,0.028226613998413086,0.7232813835144043,default
1259,wp-page-widget,0.039998531341552734,0.7831227779388428,modified
1260,wp-pagenavi,0.038761138916015625,0.8827402591705322,default
1261,wp-pagenavi-style,0.03250861167907715,1.1521475315093994,default
1262,wp-paginate,0.03589773178100586,0.9666247367858887,default
1263,wp-parsidate,0.3044168949127197,0.9551677703857422,default
1264,wp-performance-score-booster,0.04633069038391113,1.5770175457000732,default
1265,wp-permalauts,0.034645795822143555,0.7541556358337402,modified
1266,wp-photo-album-plus,128.76268935203552,1.1478791236877441,default
1267,wp-php-widget,0.17639613151550293,0.7377688884735107,modified
1268,wp-piwik,5.963752746582031,0.7580797672271729,modified
1269,wp-polls,0.30107665061950684,10.379750490188599,default
1270,wp-postratings,0.1827070713043213,3.9409115314483643,default
1271,wp-postviews,0.20108246803283691,0.8961308002471924,modified
1272,wp-print,0.03666877746582031,0.8930916786193848,modified
1273,wp-pro-quiz,0.038793325424194336,10.49005389213562,default
1274,wp-product-review,0.7577621936798096,0.7964847087860107,modified
1275,wp-realtime-sitemap,0.04114508628845215,1.0859768390655518,modified
1276,wp-recaptcha-integration,0.04245185852050781,2.7754838466644287,modified
1277,wp-remove-category-base,0.03356456756591797,0.7354736328125,modified
1278,wp-reset,0.03468132019042969,0.7292871475219727,modified
1279,wp-responsive-menu,0.03064584732055664,0.7912857532501221,default
1280,wp-retina-2x,0.03724360466003418,0.8488643169403076,modified
1281,wp-review,0.2229752540588379,0.9651274681091309,default
1282,wp-robots-txt,0.03461718559265137,0.8548460006713867,modified
1283,wp-rollback,0.03586840629577637,0.724372386932373,modified
1284,wp-rss-aggregator,0.5163347721099854,1.5275599956512451,modified
1285,wp-security-audit-log,0.2023470401763916,8.480058908462524,modified
1286,wp-security-scan,5.1087257862091064,8.702409505844116,modified
1287,wp-sendgrid,0.0414271354675293,0.9286782741546631,modified
1288,wp-seo-html-sitemap,0.03299283981323242,0.8833541870117188,modified
1289,wp-seo-qtranslate-x,0.034510135650634766,0.723088264465332,modified
1290,wp-seo-structured-data-schema,0.039104461669921875,1.1818244457244873,default
1291,wp-share-buttons-analytics-by-getsocial,0.030835390090942383,0.7587699890136719,modified
1292,wp-shortcode,0.03467369079589844,0.8128502368927002,default
1293,wp-show-ids,0.036368608474731445,0.8504016399383545,modified
1294,wp-showhide,0.035234689712524414,0.7321135997772217,default
1295,wp-simple-booking-calendar,0.17194819450378418,0.7496445178985596,default
1296,wp-simple-firewall,4.004812002182007,4.8810882568359375,modified
1297,wp-site-migrate,0.07393670082092285,1.215047836303711,modified
1298,wp-sitemap-page,0.07502031326293945,1.5812146663665771,modified
1299,wp-slimstat,0.26064515113830566,0.7775759696960449,default
1300,wp-smtp,0.07458281517028809,0.9101905822753906,modified
1301,wp-smushit,0.08352994918823242,1.1300020217895508,modified
1302,wp-social-bookmarking-light,0.09625363349914551,0.8051784038543701,default
1303,wp-social-likes,0.0669853687286377,1.3117759227752686,default
1304,wp-social-sharing,0.4782719612121582,0.7959253787994385,modified
1305,wp-socializer,0.2423861026763916,0.8399240970611572,default
1306,wp-spamshield,0.4818992614746094,3.568629741668701,default
1307,wp-statistics,0.21356844902038574,1.35555100440979,modified
1308,wp-sticky,0.08446145057678223,1.809396505355835,modified
1309,wp-store-locator,0.08063101768493652,6.531511545181274,default
1310,wp-subscribe,0.20984101295471191,0.9634354114532471,modified
1311,wp-subtitle,0.07802128791809082,0.8917081356048584,modified
1312,wp-super-cache,0.13452935218811035,3.2641377449035645,modified
1313,wp-super-cache-clear-cache-menu,0.07066655158996582,0.7616121768951416,modified
1314,wp-super-minify,0.09871459007263184,1.7104954719543457,default
1315,wp-sweep,0.06326103210449219,0.7761075496673584,modified
1316,wp-tab-widget,0.22226405143737793,0.9066946506500244,modified
1317,wp-table-reloaded,0.0641481876373291,1.1431612968444824,modified
